"logP","SMILES (RDKit Mol)","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
2.72,"Cc1ccccc1",0.07193104570004336,0.06205658747426781,0,0.05412463435483076,0.054110105267506765,0,0,0,0,0,0,0,0.06024096385542169,0.0582010582010582,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0.05889784044606698,0.0701377055514657,0.05122765489044173,0.05439331187623975,0.03334331110594126,0.0701377055514657,0.05122765489044173,0.059630095411080955,0.05144823995555025,0.5525210084033613,0.03885247010363606,0.0012926950612694983,0.0029447576436718967,0,0,0,0,0.026542353517218856,0,0.23148914602663478,0,0,0,0,0,0,0,0,0.16718761814673802,0.05099809349591081,0,0,0,0,0,0,0,0.0958904109589041,0,0,0,0,0,0,0,0,0,0,0.06024096385542169,0.016666666666666666,0,0,0.13043478260869565,0.15789473684210525,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.11,"COc1ccccc1",0.07735771657649106,0.07232761161162904,0.022636974542600684,0.06806555080082508,0.06805785904955225,0.041666666666666664,0,0.047619047619047616,0,0.041666666666666664,0,0.029411764705882353,0.07228915662650603,0.06349206349206349,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0.06624789548618347,0.07385189657664475,0.04697007180615511,0.05661724939758222,0.03472851929050461,0.07385189657664475,0.04697007180615511,0.062068145274411,0.05358559586604675,0.5315126050420168,0.050055972820856304,0.001855654702790499,0.002940441453286138,0.023671575486867085,0,0,0,0,0.10599827888212787,0.19561037896929825,0,0.16848410854678747,0,0.06837925043435096,0,0,0,0,0.08476501098905499,0.08936594385810698,0,0.10621678239089807,0.08025144403836741,0,0,0,0,0.0958904109589041,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.07228915662650603,0.03333333333333333,0,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0,0,0,0,0.03125,0.045454545454545456,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
1.46,"Oc1ccccc1",0.06274547089749646,0.05890167580792998,0.04961495070387993,0.05584295970213376,0.055836047252973746,0.041666666666666664,0.09090909090909091,0,0.125,0.041666666666666664,0,0.029411764705882353,0.06024096385542169,0.047619047619047616,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.048945537905162526,0.0610022165424298,0.04134708958893956,0.04373610878436974,0.02670533463144889,0.0610022165424298,0.04134708958893956,0.047946856879303446,0.04120593962149227,0.5315126050420168,0.036062499575715945,0.0011585502436433465,0.00293330458098736,0.025518903519417508,0,0,0,0,0,0.19561037896929825,0,0.16848410854678747,0,0.07371556217423678,0,0,0,0,0.08476501098905499,0.08936594385810698,0,0,0.08025144403836741,0,0,0,0,0.0821917808219178,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.06024096385542169,0.016666666666666666,0,0,0.13043478260869565,0.15789473684210525,0,0,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.03125,0,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.52,"Sc1ccccc1",0.0794506474930274,0.07167799154045276,0,0.06984400010804892,0.06976831564075442,0,0,0,0.125,0.041666666666666664,0,0.029411764705882353,0.06024096385542169,0.047619047619047616,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.06504870168266788,0.07578374826290098,0.05733418007483292,0.060979825612025876,0.03744580618369975,0.0610022165424298,0.04134708958893956,0.047946856879303446,0.04120593962149227,0.5892857142857142,0.04374613365407469,0.0015341081132068685,0.0029657888003297617,0,0,0,0,0.018766982237671016,0,0.19561037896929825,0,0,0.09071670964814012,0,0,0,0,0.13607506447221016,0.08476501098905499,0.08936594385810698,0.06438160360577884,0,0,0,0,0,0,0.0821917808219178,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.06024096385542169,0.016666666666666666,0,0,0.13043478260869565,0.15789473684210525,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
0.91,"Nc1ccccc1",0.07096052373503241,0.059997677779046125,0.06381517633786238,0.054985539751958225,0.0549779740800193,0.041666666666666664,0.18181818181818182,0,0.125,0.041666666666666664,0,0.029411764705882353,0.06024096385542169,0.05291005291005291,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.05128850353833131,0.06315288837966447,0.04367316688035556,0.04624502172057981,0.028268043430703816,0.06315288837966447,0.04367316688035556,0.050697318518864935,0.04361717637687232,0.5315126050420168,0.036062499575715945,0.0011585502436433465,0.00293330458098736,0,0,0,0,0,0.08548188337757054,0.19561037896929825,0,0,0.04085434979476745,0.08276867795249201,0,0,0,0,0.08476501098905499,0.08936594385810698,0.0747960953235363,0,0,0,0,0,0,0.0821917808219178,0,0,0,0,0,0,0.07692307692307693,0,0,0,0.06024096385542169,0.016666666666666666,0,0,0.13043478260869565,0.15789473684210525,0,0,0.02127659574468085,0.041666666666666664,0.18181818181818182,0.125,0,0,0.03125,0,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.30666666666667,"CN(C)c1ccccc1",0.10060419925659078,0.0864103106065317,0.007946240251140435,0.07943072194934084,0.0794215976731763,0.041666666666666664,0,0.047619047619047616,0,0.041666666666666664,0,0.029411764705882353,0.08433734939759036,0.08465608465608465,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.25,0.0849533067644768,0.09056527998337215,0.06903754257570789,0.07360310244120061,0.04530837705719553,0.09056527998337215,0.06903754257570789,0.08068933237796753,0.06991016121430689,0.5315126050420168,0.06413402217773537,0.00202721367268557,0.002988645798836378,0,0,0,0,0,0.28319571507310476,0.19561037896929825,0,0,0.04085434979476745,0.07073292131509726,0,0,0,0,0.08476501098905499,0.08936594385810698,0.2601671321992296,0,0,0,0,0,0,0.1095890410958904,0,0,0,0,0,0,0.07692307692307693,0,0,0,0.08433734939759036,0.05,0,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.02127659574468085,0.041666666666666664,0,0,0,0,0.0625,0,0.16666666666666666,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
1.85333333333333,"[O-][N+](=O)c1ccccc1",0.07766388247056726,0.078703862392045,0.10580271741796245,0.08111070738017259,0.08111581106747068,0.125,0,0.047619047619047616,0,0.08333333333333333,0,0.08823529411764705,0.08433734939759036,0.05291005291005291,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.0636456479853955,0.07307128665306925,0.04930691738484599,0.055929257886065974,0.03429999489918667,0.07307128665306925,0.04930691738484599,0.06131391652718797,0.05292438901585474,0.4894957983193277,0.05849478435320947,0.001758516607238764,0.0029672608495225935,0.024603314529908545,0,0,0,0,0,0.26083774181237973,0,0,0.04085434979476745,0,0.3333333333333333,0,0,0,0.08476501098905499,0,0.15956031386155903,0.07355177911592203,0,0,0,0.28104936585203083,0,0.0821917808219178,0,0,0,0,0,0,0.07692307692307693,0,0.10526315789473684,0,0.08433734939759036,0.03333333333333333,0.06666666666666667,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.1276595744680851,0.125,0,0,0.2,0.2,0.0625,0,0.16666666666666666,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
1.58,"CC(=O)c1ccccc1",0.08768035084697909,0.0831999553677816,0.04186491391573062,0.07853147663574209,0.07852200026949116,0.041666666666666664,0,0.047619047619047616,0,0.041666666666666664,0,0.029411764705882353,0.08433734939759036,0.06878306878306878,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.125,0.07524983770101204,0.08514764828425161,0.05950949509923263,0.06826611571124373,0.04198416599987249,0.08514764828425161,0.05950949509923263,0.07483852063406969,0.06478095231250784,0.5178571428571428,0.062300226543306206,0.001938973226204825,0.0029815681677732905,0.02395979152960271,0,0,0,0.026542353517218856,0,0.23148914602663478,0,0,0.04154293388499625,0,0.1580115455030394,0,0,0,0.14127501831509162,0.05099809349591081,0.07316620113410378,0,0,0.22985772538108773,0,0,0,0.1095890410958904,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.08433734939759036,0.03333333333333333,0.06666666666666667,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0,0,0,0,0.0625,0,0.16666666666666666,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
1.48,"O=Cc1ccccc1",0.07387597650176746,0.07041538592413185,0.04186491391573062,0.0663088855370508,0.06630018847291266,0.041666666666666664,0,0.047619047619047616,0,0.041666666666666664,0,0.029411764705882353,0.07228915662650603,0.05291005291005291,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.0586385585784478,0.07094343963678384,0.047321704417022235,0.05411566562202872,0.033170375553545746,0.07094343963678384,0.047321704417022235,0.059325718419534594,0.05118140293482902,0.5178571428571428,0.048231254116327255,0.001761565556175629,0.0029340616044758547,0.02395979152960271,0,0,0,0,0,0.23148914602663478,0,0,0.04515554043184487,0,0.1580115455030394,0,0,0,0.14127501831509162,0,0.07316620113410378,0,0.08774196385121441,0,0,0,0,0.0958904109589041,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.07228915662650603,0.016666666666666666,0.06666666666666667,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0,0,0,0,0.03125,0.045454545454545456,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.33,"Clc1ccccc1C=O",0.08885538206154878,0.09111044020844988,0.04186491391573062,0.09632294060188448,0.09591460424648951,0.041666666666666664,0,0.047619047619047616,0,0.041666666666666664,0,0.058823529411764705,0.08433734939759036,0.05291005291005291,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.07766043934307806,0.08692807546267971,0.0633593101604312,0.07960684615504598,0.04685659350884453,0.07443540103771895,0.05075285534870812,0.06544652666505231,0.054942536394305484,0.5483193277310924,0.06639228623037143,0.002136971312770376,0.0029720652153656067,0.02395979152960271,0,0,0,0,0,0.2247580942125988,0,0,0.12848887376517823,0,0.1580115455030394,0,0,0,0.13879810779869117,0.04468297192905349,0.07316620113410378,0.07503560356221863,0,0.24984633585944768,0,0,0,0.0958904109589041,0,0.08333333333333333,0,0,0,0,0,0,0.05263157894736842,0,0.08433734939759036,0.03333333333333333,0.06666666666666667,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0,0,0,0,0.0625,0.045454545454545456,0,0,0.18181818181818182,0.10526315789473684,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.64,"CCOC(=O)c1ccccc1",0.1054762434401564,0.10625554894879255,0.06450188845833131,0.10469498418042777,0.10469156584811515,0.08333333333333333,0,0.09523809523809523,0,0.08333333333333333,0,0.058823529411764705,0.10843373493975905,0.08994708994708994,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.2222222222222222,0.09533056150903797,0.10828130018195868,0.0645955405469735,0.07431634279917317,0.04920983041061996,0.10828130018195868,0.0645955405469735,0.08147124083564164,0.0759300465119791,0.4968487394957983,0.08776150809579163,0.003227415600103872,0.0030535107123076145,0.04763136701646979,0,0,0,0.026542353517218856,0.09850043027946806,0.23148914602663478,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.08476501098905499,0.14036403735401778,0,0.18181863166115353,0,0,0,0,0.05048928783047304,0.1232876712328767,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.10843373493975905,0.06666666666666667,0.06666666666666667,0,0.13043478260869565,0.15789473684210525,0,0.09523809523809523,0.0851063829787234,0.08333333333333333,0,0,0,0,0.0625,0.09090909090909091,0.16666666666666666,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
1.347,"O=C1Cc2ccccc2O1",0.08569057152561492,0.09145067547098748,0.06450188845833131,0.09071572781796217,0.09071208347489707,0.08333333333333333,0,0,0,0.08333333333333333,0,0.058823529411764705,0.0963855421686747,0.06349206349206349,0,0,0.2857142857142857,0.14285714285714285,0,0.16666666666666666,0,0,0.25,0.14285714285714285,0,0,0.125,0.07593407177228795,0.09446917453645762,0.06992276732902591,0.08855972859144351,0.0663691971156731,0.09446917453645762,0.06992276732902591,0.0970859262532605,0.10240669764365237,0.4968487394957983,0.054506868339113695,0.0013446861956545983,0.0029084574358975174,0.04763136701646979,0,0,0,0.024614411620695276,0,0.1923670702327751,0,0.16848410854678747,0.04287946597742011,0.06837925043435096,0.1580115455030394,0,0,0,0.08476501098905499,0.04468297192905349,0.07316620113410378,0.09592383033885366,0.08025144403836741,0,0,0,0.05048928783047304,0.1095890410958904,0,0,0,0,0,0,0,0,0.05263157894736842,0.25,0.0963855421686747,0,0.06666666666666667,0,0.30434782608695654,0.15789473684210525,0,0,0.0851063829787234,0.08333333333333333,0,0,0,0,0.03125,0,0,0,0.2727272727272727,0.15789473684210525,0,0,0,0.25,0.14285714285714285,0,0,0,0,0.2,0.07142857142857142
1.82,"O=C1CCc2ccccc2O1",0.09949494587082654,0.10423524491463723,0.06450188845833131,0.1029383189166535,0.10293389527147556,0.08333333333333333,0,0,0,0.08333333333333333,0,0.058823529411764705,0.10843373493975905,0.07936507936507936,0,0,0.2857142857142857,0.14285714285714285,0,0.16666666666666666,0,0,0.25,0.14285714285714285,0,0,0.2222222222222222,0.08866474054019739,0.1109954294057291,0.0799293948255699,0.10380987447470688,0.07614470369857472,0.1109954294057291,0.0799293948255699,0.11380429883776075,0.11749016091357845,0.4968487394957983,0.067841466712047,0.0018779414530530362,0.0029526382401988856,0.04763136701646979,0,0,0,0.04922882324139055,0,0.1923670702327751,0,0.16848410854678747,0.04287946597742011,0.06837925043435096,0.1580115455030394,0,0,0,0.08476501098905499,0.1329553980990392,0,0.09592383033885366,0.08025144403836741,0,0,0,0.05048928783047304,0.1232876712328767,0,0,0,0,0,0,0,0,0.05263157894736842,0.25,0.10843373493975905,0,0.06666666666666667,0,0.34782608695652173,0.15789473684210525,0,0,0.0851063829787234,0.08333333333333333,0,0,0,0,0.03125,0,0,0,0.3181818181818182,0.15789473684210525,0,0,0,0,0.2857142857142857,0,0,0,0,0.2,0.07142857142857142
0.729,"NC(=O)c1ccccc1",0.08323556356051785,0.08114104567255989,0.10568009025359301,0.07939238203286958,0.07938986908200371,0.08333333333333333,0.18181818181818182,0.047619047619047616,0.125,0.041666666666666664,0.25,0.058823529411764705,0.08433734939759036,0.06349206349206349,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.06764050079327637,0.07816283111245038,0.053567390984410636,0.06120948943903558,0.037588855262110865,0.07816283111245038,0.053567390984410636,0.06710250891907202,0.05799905231472167,0.4968487394957983,0.05948094647088864,0.0018049271482338085,0.002970918199468887,0.02395979152960271,0,0,0.12373731255810796,0,0,0.23148914602663478,0,0,0.04243319783601538,0.08276867795249201,0.1580115455030394,0,0,0,0.08476501098905499,0.08936594385810698,0.07316620113410378,0,0,0,0.22223110628375814,0,0,0.0958904109589041,0,0,0,0,0,0,0.07692307692307693,0,0.05263157894736842,0,0.08433734939759036,0.03333333333333333,0.06666666666666667,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.06382978723404255,0.08333333333333333,0.18181818181818182,0.125,0,0,0.0625,0,0.16666666666666666,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
1.56,"N#Cc1ccccc1",0.07186526787123794,0.07087948624776677,0.058346004806984854,0.06369480032310099,0.06368444472331866,0.041666666666666664,0,0,0,0.041666666666666664,0,0.029411764705882353,0.07228915662650603,0.047619047619047616,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.05794748011999108,0.06926534397706555,0.04575190624156335,0.05222052953759842,0.03198996558706903,0.06926534397706555,0.04575190624156335,0.05724812575908611,0.04936004767085237,0.4989495798319327,0.045707184754280594,0.0016328707430802534,0.0029254892542590334,0,0.9727520200835414,0,0,0,0,0.23148914602663478,0,0.17785289814333982,0,0,0,0,0.07049972024754247,0,0.08476501098905499,0.08936594385810698,0,0.1737862532266899,0,0,0,0,0,0.0958904109589041,0,0,0,0,0,0,0.07692307692307693,0,0,0,0.07228915662650603,0.016666666666666666,0,0.2,0.13043478260869565,0.15789473684210525,0,0,0.02127659574468085,0.041666666666666664,0,0,0,0,0.03125,0.045454545454545456,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
-0.8,"O[S](=O)(=O)c1ccccc1",0.0871125685883359,0.0927151152453366,0.13334477853534116,0.11166674944603192,0.11161157698689084,0.125,0.09090909090909091,0.047619047619047616,0.125,0.08333333333333333,0,0.11764705882352941,0.0963855421686747,0.06349206349206349,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.08569581310574495,0.12500801148114685,0.09936731731826358,0.1104082197775472,0.06823291935159696,0.0774103042818451,0.055358135336749784,0.06600924824347686,0.05704062763201025,0.5430672268907563,0.07982596232981005,0.0018936145549937303,0.002998857618672522,0.06481785140295004,0,0,0,0.018766982237671016,0,0.19561037896929825,0,0,0.07268180390820875,0,0.150043062804997,0,0.11278307930184833,0,0.08476501098905499,0.08936594385810698,0,0.07313604923324936,0,0,0,0.5,0,0.0821917808219178,0,0,0,0,0.16666666666666666,0,0,0,0.15789473684210525,0,0.0963855421686747,0.03333333333333333,0.13333333333333333,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.1276595744680851,0.125,0.09090909090909091,0.125,0,0,0.09375,0,0,0.1111111111111111,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
3.39,"Cl[S](=O)(=O)c1ccccc1",0.09675260838990211,0.1023640516852049,0.08372982783146124,0.12773988806487133,0.12727823897842222,0.08333333333333333,0,0.047619047619047616,0,0.08333333333333333,0,0.11764705882352941,0.0963855421686747,0.0582010582010582,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.09805871728871544,0.15280542311099427,0.13364446840990873,0.13849140941327276,0.08572489642322319,0.07647588220383722,0.05420589399939975,0.06497433208684433,0.05613335161706215,0.5777310924369747,0.08450096626907008,0.002090602301822968,0.003016083730891434,0.04206634616435554,0,0,0,0.018766982237671016,0,0.19561037896929825,0,0,0.14175008140450665,0,0,0.1666666666666667,0,0,0.08476501098905499,0.08936594385810698,0.1404865023714729,0.07313604923324936,0,0,0,0.44725772625299826,0,0.0821917808219178,0,0.08333333333333333,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0,0.0963855421686747,0.03333333333333333,0.13333333333333333,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0,0,0.1111111111111111,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
0.75,"[nH]1cccc1",0.0408770337308705,0.03563199450521037,0.03872565850787267,0.03229702281834988,0.032292021063501895,0.041666666666666664,0.09090909090909091,0,0.125,0,0,0.029411764705882353,0.03614457831325301,0.031746031746031744,0,0,0.14285714285714285,0.14285714285714285,0,0,0.5,0,0,0,0,0,0,0.030499408494488418,0.04259394743601322,0.027395507497843252,0.028687896535308975,0.01733236143845087,0.04259394743601322,0.027395507497843252,0.03144985933998532,0.02674357946781283,0.5588235294117647,0.012091644103939207,0.000458521605699778,0.002866634883329062,0,0,0.19736416266271592,0,0,0,0.15817119232078797,0,0,0,0.07194650104239875,0,0,0,0,0,0.08936594385810698,0.1629921655051303,0,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0,0.25,0,0,0.03614457831325301,0,0,0,0.13043478260869565,0.10526315789473684,0,0,0.02127659574468085,0.041666666666666664,0.09090909090909091,0.125,0,0,0,0,0,0,0.2272727272727273,0,0,0,0,0.25,0,0,0,0,0,0,0
0.65,"c1ccncc1",0.05117515081062192,0.04770460949825823,0.031613282974444504,0.0427629486532669,0.04275616228344082,0.041666666666666664,0,0,0,0.041666666666666664,0,0.029411764705882353,0.04819277108433736,0.037037037037037035,0,0,0.14285714285714285,0.14285714285714285,0,0,0.5,0,0,0,0,0,0,0.03994359569033398,0.05159681792295175,0.03171933703783302,0.032764036775019295,0.01950527277166147,0.05159681792295175,0.03171933703783302,0.035918435034657206,0.030096349782613212,0.5451680672268907,0.02399531639098997,0.0010669477749220594,0.0028934452908585574,0,0,0.19736416266271592,0,0,0,0.19729326811464765,0,0,0,0,0.16425488396775853,0,0,0,0.02825500366301833,0.08936594385810698,0.1629921655051303,0,0,0,0,0,0,0.0684931506849315,0,0,0,0,0,0,0,0.25,0,0,0.04819277108433736,0,0,0,0.13043478260869565,0.15789473684210525,0,0,0.02127659574468085,0.041666666666666664,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.3,"CN1C2CCC1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC",0.2189220688203521,0.23469047270551946,0.13695001716780306,0.23817104656644297,0.23817823666400637,0.20833333333333331,0,0.14285714285714285,0,0.20833333333333331,0,0.14705882352941177,0.24096385542168677,0.20634920634920634,0.36363636363636365,0.25,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.3333333333333333,0,0.5,0.5,0.14285714285714285,0,0,0.5294117647058824,0.21212760774601397,0.24407301696332465,0.18756186983581927,0.28660988470618465,0.23503980734171806,0.24407301696332465,0.18756186983581927,0.31420360668007535,0.3626629751557077,0.4369747899159664,0.19152081919750058,0.0055018970659357035,0.0031094620226846887,0.09526273403293958,0,0.19403506196660067,0.12771333409900082,0.14356612730613053,0.21107034260158827,0.23148914602663478,0,0,0.08575893195484022,0.13675850086870192,0.31949580971298563,0.09492858192782137,0,0,0.08476501098905499,0.23586445013294052,0.2433568821407287,0.18933193623390251,0.16780078915243382,0,0,0,0.10097857566094608,0.2328767123287671,0,0,0,0,0,0,0,0.25,0.21052631578947367,0,0.24096385542168677,0.11666666666666667,0.13333333333333333,0,0.5217391304347826,0.15789473684210525,0,0.14285714285714285,0.19148936170212766,0.20833333333333331,0,0,0,0,0.125,0.09090909090909091,0.3333333333333333,0,0.36363636363636365,0.3157894736842105,0,0,0,0.25,0.2857142857142857,0,0,0,0,0.30000000000000004,0.14285714285714285
6.3,"CCOC(=O)C1(CCN(CC1)CCC(C#N)(c2ccccc2)c3ccccc3)c4ccccc4",0.3803154465477394,0.38051919421786173,0.13079413351645658,0.36821307234306605,0.3681945984514102,0.16666666666666666,0,0.38095238095238093,0,0.16666666666666666,0,0.11764705882352941,0.3855421686746988,0.328042328042328,0,0,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0.42857142857142855,0,0,0.3333333333333333,0.33677292418735727,0.3910229617525255,0.2789216714265387,0.41811819209594164,0.3248949338505942,0.3910229617525255,0.2789216714265387,0.45837303940083735,0.5013081173605939,0.2752100840336136,0.3161578594115263,0.009991130424967546,0.0033206371336613537,0.04763136701646979,0.9727520200835414,0.19403506196660067,0,0.1419026440346009,0.39122307562986985,0.6944674380799045,0,0.17785289814333982,0.04287946597742011,0.1391121717494482,0.1580115455030394,0,0.07049972024754247,0,0.423825054945275,0.41222864982687035,0.0860715626411709,0.27027179839519017,0.07558220892901159,0,0,0,0.05048928783047304,0.410958904109589,0,0,0,0,0,0,0.07692307692307693,0.25,0.10526315789473684,0,0.3855421686746988,0.18333333333333332,0.06666666666666667,0.2,0.6521739130434783,0.47368421052631576,0,0.38095238095238093,0.1276595744680851,0.16666666666666666,0,0,0,0,0.09375,0.2272727272727273,0.16666666666666666,0.1111111111111111,0.8636363636363636,0.21052631578947367,0.1,0,0,0,0.5714285714285714,0,0,0,0,0,0
-0.17,"[Cl-].O[C@H]1C=C[C@H]2C3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3)c45.[H+]",0.20014489061745017,0.23572206679945767,0.15137097169765049,0.24202159408659105,0.24162308685895925,0.16666666666666666,0.2727272727272727,0,0.375,0.16666666666666666,0,0.14705882352941177,0.22891566265060245,0.18518518518518517,0.4545454545454546,0.125,0.7142857142857142,0.14285714285714285,0.16666666666666666,0.6666666666666666,0,0.25,0.5,0.14285714285714285,0,0.3333333333333333,0.5,0.19914702084939032,0.2328628998614731,0.1994609323731684,0.32853442443095093,0.31060650464456707,0.2328628998614731,0.1994609323731684,0.3601644834426743,0.4792612806789006,0.5052521008403361,0.16861067119230796,0.00361321694746196,0.002980963540479939,0.1438405344880379,0,0.21054334934913632,0.12771333409900082,0.13994840369901568,0.0975742151168006,0.22837034241635246,0,0.33696821709357494,0,0.47166359640985517,0,0,0,0,0.08485493190267254,0.22845581087796193,0.30166527749204847,0,0.17039781156469885,0.45703397463078554,0,0,0.012066720732797818,0.2191780821917808,0,0.08333333333333333,0,0,0,0,0,0.25,0.10526315789473684,0.25,0.22891566265060245,0.03333333333333333,0,0,0.7826086956521738,0.21052631578947367,0,0,0.14893617021276595,0.16666666666666666,0.2727272727272727,0.375,0.2,0.2,0.0625,0,0,0,0.4090909090909091,0.42105263157894735,0.1,0,0,0.25,0.5714285714285714,0,0,0,0,0.7000000000000001,0.42857142857142855
